price,size_volume_ratio,is_stablecoin,vol_ratio_24h_7d,liquidity_level,liquidity_category
1.6960972876661288e-05,0.41740828771588934,0,5.399660718999792,1,Medium
0.002150312235587732,0.3432132390035747,0,4.638672113370726,2,High
9.971548330396815e-05,0.30998785362590126,0,4.376042840961081,0,Low
9.949259259529192e-07,0.3274110416777565,0,4.733676290584715,0,Low
2.4950403556568324e-08,0.44057116970297483,0,5.500177884478562,1,Medium
5.895586967598988e-05,0.33343127277385554,0,5.458334971461597,0,Low
2.426167474265122e-05,0.34986873010744596,0,4.864000403959603,2,High
0.007250116274040729,0.378442890203333,0,5.106853969790274,1,Medium
1.8283622338889184e-05,0.3184272317764412,0,3.481508930145212,0,Low
1.25685569471248e-06,0.33121116365781406,0,5.152681531383321,0,Low
5.475558793680612e-07,0.31379492232174444,0,4.843226467128726,0,Low
0.0007215422078784225,0.3401268557884435,0,4.825385635664865,2,High
7.666689226433757e-05,0.31804314294201264,0,4.8590297735995165,0,Low
0.0001877853627501355,0.30489238429609233,0,5.174788427213902,0,Low
0.0007829242450681756,0.34289890104578663,0,5.58657436750354,2,High
1.5236255705436644e-06,0.3579006698595929,0,6.54166222163158,1,Medium
2.9643156502117772e-06,0.3573169170469479,0,5.328854622407091,1,Medium
5.17147298984158e-06,0.34612676152147503,0,5.269862354951064,2,High
0.0007285780935642045,0.39623481258820753,0,4.098720041267655,1,Medium
0.04731317721912659,0.34757046281815973,0,5.292322831541194,2,High
5.774278593706195e-05,0.3002780492943236,0,5.5348932034553435,0,Low
1.3699281842781442e-05,0.4009552936114746,0,4.777847396740427,1,Medium
0.0009396546641376633,0.3024299392950406,0,5.1136461148363574,0,Low
1.1950233446320383e-05,0.28924811314495347,0,4.539878761859406,0,Low
2.426167474265122e-05,0.34487835287543367,0,4.961279498322792,2,High
1.1290073275595805e-05,0.31158429229436946,0,5.965385624346344,2,High
4.368993834865979e-06,0.3438245134459719,0,5.465850313424912,2,High
3.348111119441073e-14,0.3150954857691834,0,5.4285281974441935,2,High
1.783934255034422e-05,0.31924029550399613,0,4.910949834813347,2,High
2.1545084184373007e-07,0.31027186211794766,0,5.093198386344931,2,High
0.0035514239540494854,0.28640834379514707,0,5.41432042445768,0,Low
1.2124213916157424e-05,0.28914581797169325,0,5.212430648657193,0,Low
1.2368383411128837e-05,0.2879151791076551,0,4.908780493103579,0,Low
3.684183838473666e-11,0.271991977298081,0,5.381255872247251,0,Low
3.0654625723635875e-06,0.29695094249126874,0,4.343791942793373,2,High
1.039088708495287e-05,0.34570673890699416,0,5.6319946023905665,1,Medium
0.00011257417093660414,0.2585979725653187,0,5.4863415086881915,0,Low
1.7529545261004088e-11,0.2919384116259736,0,5.1754836917009825,2,High
0.0006822382947371578,0.31244949131358885,0,5.61110936726516,2,High
3.6905888847079258e-06,0.3363719002335081,0,3.313258646260829,1,Medium
5.264783423356467e-05,0.2894562361696213,0,4.299699068955954,2,High
3.809082936642957e-05,0.2478082272169576,0,4.57890308139559,0,Low
4.7310265782281796e-05,0.39411295840888455,0,4.986563571084595,1,Medium
1.0269580086211803e-06,0.25657195331840355,0,6.370614704404693,0,Low
2.426167474265122e-05,0.29804161902915965,0,4.888959100058076,1,Medium
1.1872732599709237e-06,0.24608941490282596,0,4.652835048629983,0,Low
0.000824169092191725,0.32833456596353056,0,4.26343424752868,1,Medium
9.336814362523618e-06,0.2681274381340552,0,5.340686424386735,2,High
1.0174691301001135e-05,0.28566166664693976,0,6.023779625389986,2,High
8.221189771181162e-06,0.24644950447810246,0,5.090460673444326,0,Low
1.4794259748887344e-05,0.2928786742351336,0,5.709261393720206,1,Medium
0.012614129950832227,0.2640429181986332,0,4.888693046486802,2,High
3.4694194897431375e-05,0.2576198806190188,0,4.374628865372461,2,High
0.00034087653060283965,0.2421084862846457,0,5.0702732555210765,0,Low
2.1086476579356936e-05,0.25736939702473854,0,5.099979994215435,2,High
7.229979080419705e-05,0.2733671754503759,0,2.8776866952253757,2,High
1.295879126686506e-05,0.20109941101280895,0,1.4741185879508643,0,Low
8.607800856291858e-08,0.2428649931024601,0,5.5445231748907124,0,Low
2.560780837741165e-07,0.2656121402809753,0,5.180816528368816,2,High
7.424072478648172e-05,0.235853536093093,0,4.933028900003818,0,Low
9.631884883496996e-05,0.19574280490627644,0,4.953323742200505,0,Low
2.4239912020374853e-05,0.2334052965810999,0,4.897720594391729,0,Low
2.7900925959434993e-05,0.2550876800939377,0,5.4320119658726345,2,High
1.470556189674915e-06,0.21689532356657823,0,4.991399007505209,0,Low
3.129756042843319e-05,0.2299868420909365,0,4.406034904085061,0,Low
0.00010092856704289607,0.24834028552257956,0,5.777446561410147,2,High
1.1887069473548772e-07,0.27097035379205664,0,5.1969864096982095,1,Medium
2.862877620279175e-05,0.24388082607673822,0,5.497899492809838,2,High
9.75064574922149e-06,0.2795295410532938,0,6.253064329049292,1,Medium
4.771817376551311e-07,0.24064175994548404,0,4.545767547928358,2,High
9.441212349095756e-06,0.2629181534170121,0,4.747193360574749,2,High
1.1362445851460246e-05,0.24327812138023763,0,5.367265310071359,2,High
4.9251199764566474e-05,0.24941702400669288,0,4.77304840895295,2,High
0.0006143056053571939,0.25261361765621937,0,5.5049240044027545,2,High
5.337568447692143e-05,0.21305733506802585,0,4.534746242414653,0,Low
8.006352673333576e-05,0.26220249294058123,0,2.878463368284483,1,Medium
1.9355430345581565e-05,0.23445899825194255,0,5.316813683115586,2,High
1.2240500159278335e-11,0.4665885100253277,0,5.052235713710362,1,Medium
4.5126715052211535e-05,0.25951889097171477,0,5.1465702257227965,1,Medium
8.006352673333576e-05,0.25518847378727966,0,4.897291645616773,1,Medium
3.2538363651936394e-08,0.22742150536638048,0,4.416883022203257,2,High
3.493681164521696e-05,0.2631024758064277,0,3.2723971813570407,1,Medium
2.4239596618602734e-05,0.22909173363910704,0,4.917943184713286,2,High
1.5383846751617047e-06,0.22545911257824447,0,5.468507916392414,2,High
4.649191916883551e-06,0.41667152727620776,0,4.813395590010811,1,Medium
3.2510644167361114e-05,0.20014895600647162,0,4.996513184022902,0,Low
6.865694889545333e-10,0.23014641542694303,0,5.577946615702048,2,High
0.00012979996002938067,0.3381411604305997,0,5.258447439891903,1,Medium
0.00012931472653380952,0.21660284900986346,0,4.887877452881757,2,High
2.530468381821594e-06,0.2127621919837251,0,3.901302069033056,0,Low
6.461672983193928e-09,0.19209610500095195,0,5.124196115492386,0,Low
1.3540998676526127e-05,0.2265895773576168,0,5.608767630223389,2,High
9.340744786154294e-05,0.22214005204566464,0,5.062644210201187,2,High
4.9493816512352063e-05,0.20248973111955512,0,4.251343769675527,0,Low
4.900858301678089e-05,0.2259334785440014,0,2.85586012728119,2,High
1.7499266654973167e-05,0.19919557823065376,0,3.8104179335750543,0,Low
4.536933179999712e-05,0.2001792109490805,0,4.794813521084985,0,Low
3.2510644167361114e-05,0.19699833292004185,0,4.609850822482973,0,Low
4.148746383542775e-05,0.18904909052956292,0,3.6837274978409953,0,Low
6.769007259627092e-05,0.2122341498826897,0,4.964918376618619,2,High
1.317874761040747e-05,0.21970034579090614,0,4.720520204970288,2,High
5.409994402831823e-10,0.222281700865275,0,5.990716071037649,2,High
1.0955723782773975e-06,0.21028583383642066,0,6.354676681883262,2,High
2.765830921164941e-05,0.223597984113873,0,4.805619822601879,1,Medium
0.00213284382974717,0.21804779967820376,0,4.654879292912652,2,High
0.00011402987142331766,0.19295841437075964,0,5.896950933078539,0,Low
8.176184396783486e-05,0.24516804430318323,0,4.626289456221468,1,Medium
1.1859324950925124e-05,0.2261201381538248,0,4.972556712582647,1,Medium
6.089680365827455e-05,0.1892204027859898,0,5.0004211125565545,0,Low
1.4836582461672545e-06,0.2392844175153286,0,4.565947841320915,1,Medium
2.6687842220507075e-05,0.19166471121502107,0,4.846485317695236,0,Low
7.954214301917905e-06,0.19214920656232554,0,4.739300937376361,0,Low
5.704677966299283e-08,0.1931699127016133,0,4.947901873494912,2,High
0.0015806481117871792,0.19874356159128584,0,5.569611302178601,2,High
1.3767318048963951e-06,0.20110933544505757,0,5.2638748771070025,2,High
1.2224924128163223e-05,0.1822968749470238,0,5.139856070634991,0,Low
9.73360111429055e-07,0.1974062135329218,0,4.861586998769767,2,High
9.219436412261501e-05,0.26881056856960217,0,4.678790340281115,1,Medium
9.204394141582245e-06,0.17408311487833883,0,4.955493242984967,0,Low
5.895586967598988e-05,0.18554869928222023,0,5.522389578069116,2,High
1.9874169214021924e-05,0.20231319993849012,0,6.381702223066697,2,High
4.889091357093938e-06,0.18596678910182646,0,5.179251734849878,2,High
2.419303846470268e-05,0.2046721795875988,0,4.882580808937659,1,Medium
8.993538029083762e-07,0.17529060660781545,0,5.129686401845968,0,Low
1.7515663584706749e-06,0.17753452353151183,0,4.841970955904466,0,Low
0.00021180442078090841,0.17415893504797453,0,5.629256427959189,0,Low
0.00011912482312681495,0.20594916843325214,0,4.484483056630318,1,Medium
2.504532651483315e-06,0.18925292629425805,0,4.675039792417147,2,High
1.0532356910586645e-05,0.15808221733630948,0,2.086738380435772,0,Low
